"LURN_SAK","INCIDENT_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","INCIDENT_ID","REPORTING_DISTRICT","SEQ","UNIT_ID","UNIT_NAME","DELETED"
18615163,"2018-06-19 13:45:00","LARCENY THEFT","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","4100 HARDWICK ST, LAKEWOOD, CA 90712","4100 HARDWICK ST","LAKEWOOD","90712","918-13633-1320","1320","13633","CA0190013","LAKEWOOD","N"
18615282,"2018-06-19 14:00:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","40100 PACIFIC COAST HWY, MALIBU, CA 90265","40100 PACIFIC COAST HWY","MALIBU","90265","918-03660-1080","1080","03660","CA0190022","MALIBU/LOST HILLS","N"
18615333,"2018-06-19 14:00:00","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","24100 NEWHALL AVE, NEWHALL, CA","24100 NEWHALL AVE","NEWHALL",,"918-08543-0626","0626","08543","CA0190006","SANTA CLARITA VALLEY","N"
18615067,"2018-06-19 14:03:00","LARCENY THEFT","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","16300 PARAMOUNT BLVD, PARAMOUNT, CA 90723","16300 PARAMOUNT BLVD","PARAMOUNT","90723","918-13623-1366","1366","13623","CA0190013","LAKEWOOD","N"
18615169,"2018-06-19 14:17:00","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","25600 CARL BOYER DR, CANYON COUNTRY, CA","25600 CARL BOYER DR","CANYON COUNTRY",,"918-08536-0616","0616","08536","CA0190006","SANTA CLARITA VALLEY","N"
18615086,"2018-06-19 14:35:00","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","11600 SOUTH ST, CERRITOS, CA 90703","11600 SOUTH ST","CERRITOS","90703","918-02717-2311","2311","02717","CA01900R7","CERRITOS","N"
18615176,"2018-06-19 14:45:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","200 RAGING WATERS DR, SAN DIMAS, CA 91773","200 RAGING WATERS DR","SAN DIMAS","91773","918-03220-0821","0821","03220","CA0190008","SAN DIMAS","N"
18615167,"2018-06-19 14:45:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","200 RAGING WATERS DR, SAN DIMAS, CA 91773","200 RAGING WATERS DR","SAN DIMAS","91773","918-03218-0821","0821","03218","CA0190008","SAN DIMAS","N"
18615172,"2018-06-19 14:45:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","200 RAGING WATERS DR, SAN DIMAS, CA 91773","200 RAGING WATERS DR","SAN DIMAS","91773","918-03219-0821","0821","03219","CA0190008","SAN DIMAS","N"
18623929,"2018-06-19 15:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","700 FOOTHILL BLVD, LA CANADA FLINTRIDGE, CA","700 FOOTHILL BLVD","LA CANADA FLINTRIDGE",,"918-01273-1286","1286","01273","CA0190012","CRESCENTA VALLEY","N"
18615168,"2018-06-19 15:00:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","200 CITADEL DR, COMMERCE, CA 90040","200 CITADEL DR","COMMERCE","90040","918-09235-0245","0245","09235","CA0190002","EAST LOS ANGELES","N"
18615407,"2018-06-19 15:00:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","15600 E ARROW HWY, IRWINDALE, CA","15600 E ARROW HWY","IRWINDALE",,"918-00114-8340","8340","00114","CA01900F3","PARKS BUREAU","N"
18615264,"2018-06-19 15:52:30","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","200 RAGING WATERS DR, SAN DIMAS, CA 91773","200 RAGING WATERS DR","SAN DIMAS","91773","918-03222-0821","0821","03222","CA0190008","SAN DIMAS","N"
18615305,"2018-06-19 16:00:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","200 CITADEL DR, COMMERCE, CA","200 CITADEL DR","COMMERCE",,"918-09243-0245","0245","09243","CA0190002","EAST LOS ANGELES","N"
18615263,"2018-06-19 16:00:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","200 CITADEL DR, COMMERCE, CA","200 CITADEL DR","COMMERCE",,"918-09241-0245","0245","09241","CA0190002","EAST LOS ANGELES","N"
18615182,"2018-06-19 16:15:00","LARCENY THEFT","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","12100 IMPERIAL HWY, NORWALK, CA 90650","12100 IMPERIAL HWY","NORWALK","90650","918-09374-0454","0454","09374","CA0190004","NORWALK","N"
18615588,"2018-06-19 16:30:00","LARCENY THEFT","387","THEFT, PETTY: From Bldgs (Church, School, Restaurant)","17300 DOWNEY AVE, BELLFLOWER, CA","17300 DOWNEY AVE","BELLFLOWER",,"918-13671-1335","1335","13671","CA0190013","LAKEWOOD","N"
18615297,"2018-06-19 16:52:00","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","4100 HARDWICK ST, LAKEWOOD, CA","4100 HARDWICK ST","LAKEWOOD",,"918-13641-1320","1320","13641","CA0190013","LAKEWOOD","N"
18615280,"2018-06-19 16:52:30","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","5800 LINDERO CANYON, WESTLAKE VILLAGE, CA","5800 LINDERO CANYON","WESTLAKE VILLAGE",,"918-03659-2262","2262","03659","CA0190022","MALIBU/LOST HILLS","N"
18615286,"2018-06-19 17:04:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","12900 TOWNE CENTER DR, CERRITOS, CA 90703","12900 TOWNE CENTER DR","CERRITOS","90703","918-02727-2317","2317","02727","CA01900R7","CERRITOS","N"
18615394,"2018-06-19 17:05:00","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","3100 E PALMDALE BLVD, PALMDALE, CA","3100 E PALMDALE BLVD","PALMDALE",,"918-08988-2608","2608","08988","CA01900W9","PALMDALE","N"
18615242,"2018-06-19 17:06:00","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","W ALAMEDA ST AND S HARRISON ST, CARSON, CA","W ALAMEDA ST AND S HARRISON ST","CARSON",,"918-06378-1622","1622","06378","CA0190016","CARSON","N"
18615337,"2018-06-19 17:45:00","LARCENY THEFT","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","10900 LONG BEACH BLVD, LYNWOOD, CA 90262","10900 LONG BEACH BLVD","LYNWOOD","90262","918-08981-2111","2111","08981","CA01900V3","CENTURY","N"
18615381,"2018-06-19 18:00:00","LARCENY THEFT","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","200 LOS CERRITOS CTR, CERRITOS, CA 90703","200 LOS CERRITOS CTR","CERRITOS","90703","918-02729-2311","2311","02729","CA01900R7","CERRITOS","N"
18615442,"2018-06-19 19:45:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","500 S SANTA ANITA AVE, ARCADIA, CA 91006","500 S SANTA ANITA AVE","ARCADIA","91006","918-00115-8331","8331","00115","CA01900F3","PARKS BUREAU","N"
18615700,"2018-06-19 19:45:00","LARCENY THEFT","386","THEFT, PETTY: Bicycles","8600 SANTA MONICA BLVD, WEST HOLLYWOOD, CA 90069","8600 SANTA MONICA BLVD","WEST HOLLYWOOD","90069","918-04054-0972","0972","04054","CA0190009","WEST HOLLYWOOD","N"
18615528,"2018-06-19 20:00:00","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","1000 E EL SEGUNDO BLVD, LOS ANGELES, CA 90059","1000 E EL SEGUNDO BLVD","LOS ANGELES","90059","918-08988-2193","2193","08988","CA01900V3","CENTURY","N"
18615412,"2018-06-19 20:00:00","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","200 UNIVERSAL CITY PLAZA, UNIVERSAL CITY, CA 91608","200 UNIVERSAL CITY PLAZA","UNIVERSAL CITY","91608","918-04048-0980","0980","04048","CA0190009","WEST HOLLYWOOD","N"
18618873,"2018-06-19 20:30:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","4800 COMMONS WAY, CALABASAS, CA","4800 COMMONS WAY","CALABASAS",,"918-03736-2245","2245","03736","CA0190022","MALIBU/LOST HILLS","N"
18616555,"2018-06-19 20:30:00","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","1000 N DIAMOND BAR BLVD, DIAMOND BAR, CA 91765","1000 N DIAMOND BAR BLVD","DIAMOND BAR","91765","918-03929-2920","2920","03929","CA0190020","WALNUT","N"
18615482,"2018-06-19 20:45:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","19000 GALE AVE, ROWLAND HEIGHTS, CA 91748","19000 GALE AVE","ROWLAND HEIGHTS","91748","918-03900-2931","2931","03900","CA0190020","WALNUT","N"
18615452,"2018-06-19 21:00:00","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","7800 ROSECRANS AVE, PARAMOUNT, CA 90723","7800 ROSECRANS AVE","PARAMOUNT","90723","918-13653-1364","1364","13653","CA0190013","LAKEWOOD","N"
18615519,"2018-06-19 21:15:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","1100 NOGALES ST, ROWLAND HEIGHTS, CA","1100 NOGALES ST","ROWLAND HEIGHTS",,"918-03903-2931","2931","03903","CA0190020","WALNUT","N"
18627788,"2018-06-19 22:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","14100 CAPTAINS ROW, MARINA DEL REY, CA 90292","14100 CAPTAINS ROW","MARINA DEL REY","90292","918-01659-2760","2760","01659","CA0190065","MARINA DEL REY","N"
18615708,"2018-06-19 22:25:00","LARCENY THEFT","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","1500 W 97TH ST, LOS ANGELES, CA","1500 W 97TH ST","LOS ANGELES",,"918-04781-0370","0370","04781","CA0190003","SOUTH LOS ANGELES","N"
18616131,"2018-06-19 22:30:00","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","1200 W AVENUE I, LANCASTER, CA","1200 W AVENUE I","LANCASTER",,"918-12230-1121","1121","12230","CA0190024","LANCASTER","N"
18615516,"2018-06-19 22:45:00","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","12400 IMPERIAL HWY, NORWALK, CA 90650","12400 IMPERIAL HWY","NORWALK","90650","918-09397-0452","0452","09397","CA0190004","NORWALK","N"
18615512,"2018-06-19 22:57:00","LARCENY THEFT","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","700 W SEPULVEDA BLVD, CARSON, CA 90745","700 W SEPULVEDA BLVD","CARSON","90745","918-06388-1623","1623","06388","CA0190016","CARSON","N"
18615653,"2018-06-19 23:00:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","16200 S AVALON BLVD, CARSON, CA","16200 S AVALON BLVD","CARSON",,"918-06392-1610","1610","06392","CA0190016","CARSON","N"
18615535,"2018-06-19 23:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","11700 WILLOWBROOK AVE, LOS ANGELES, CA 90050","11700 WILLOWBROOK AVE","LOS ANGELES","90050","918-00774-6014","6014","00774","CA0190031","TRANSIT SERV BUR","N"
18616078,"2018-06-19 23:45:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","9000 DUARTE RD, SAN GABRIEL, CA 91775","9000 DUARTE RD","SAN GABRIEL","91775","918-07647-0588","0588","07647","CA0190005","TEMPLE","N"
18616361,"2018-06-20 00:00:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","7600 NEENAH ST, COMMERCE, CA 90040","7600 NEENAH ST","COMMERCE","90040","918-09306-0247","0247","09306","CA0190002","EAST LOS ANGELES","N"
18615766,"2018-06-20 00:00:00","LARCENY THEFT","087","GRAND THEFT: From Bldg(Churches, Schools, Restaurants, Offices, Etc)","14100 MARQUESAS WAY, MARINA DEL REY, CA 90292","14100 MARQUESAS WAY","MARINA DEL REY","90292","918-01540-2760","2760","01540","CA0190065","MARINA DEL REY","N"
18624128,"2018-06-20 00:00:00","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","16300 HAWTHORNE BLVD, LAWNDALE, CA 90260","16300 HAWTHORNE BLVD","LAWNDALE","90260","918-05010-0334","0334","05010","CA0190003","SOUTH LOS ANGELES","N"
18615709,"2018-06-20 00:24:00","LARCENY THEFT","084","GRAND THEFT: From Unlocked Auto","8900 MISSION DR, ROSEMEAD, CA 91770","8900 MISSION DR","ROSEMEAD","91770","918-07626-0530","0530","07626","CA0190005","TEMPLE","N"
18615698,"2018-06-20 00:30:00","LARCENY THEFT","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","5300 W 125TH ST, HAWTHORNE, CA","5300 W 125TH ST","HAWTHORNE",,"918-04780-0384","0384","04780","CA0190003","SOUTH LOS ANGELES","N"
18616532,"2018-06-20 00:30:00","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","9000 GREENWOOD AVE, SAN GABRIEL, CA 91775","9000 GREENWOOD AVE","SAN GABRIEL","91775","918-07675-0588","0588","07675","CA0190005","TEMPLE","N"
18615742,"2018-06-20 00:30:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","5300 ROSEMEAD BLVD, SAN GABRIEL, CA 91776","5300 ROSEMEAD BLVD","SAN GABRIEL","91776","918-07627-0586","0586","07627","CA0190005","TEMPLE","N"
18616520,"2018-06-20 00:35:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","1000 GERHART AVE, COMMERCE, CA","1000 GERHART AVE","COMMERCE",,"918-09313-0242","0242","09313","CA0190002","EAST LOS ANGELES","N"
18615770,"2018-06-20 01:15:00","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","13500 SHOUP AVE, HAWTHORNE, CA 90250","13500 SHOUP AVE","HAWTHORNE","90250","918-04785-0385","0385","04785","CA0190003","SOUTH LOS ANGELES","N"
18616443,"2018-06-20 01:30:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","5400 LAS VIRGENES RD, CALABASAS, CA","5400 LAS VIRGENES RD","CALABASAS",,"918-03692-2243","2243","03692","CA0190022","MALIBU/LOST HILLS","N"
18615804,"2018-06-20 02:00:00","LARCENY THEFT","385","THEFT, PETTY: Auto Parts And Accessories","17600 FABRICA WAY, CERRITOS, CA 90703","17600 FABRICA WAY","CERRITOS","90703","918-02734-2316","2316","02734","CA01900R7","CERRITOS","N"
18615598,"2018-06-20 02:15:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","500 131ST ST, LOS ANGELES, CA 90061","500 131ST ST","LOS ANGELES","90061","918-08991-2141","2141","08991","CA01900V3","CENTURY","N"
18616295,"2018-06-20 02:45:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","15200 ROSETON AVE, NORWALK, CA 90650","15200 ROSETON AVE","NORWALK","90650","918-09424-0455","0455","09424","CA0190004","NORWALK","N"
18615607,"2018-06-20 02:52:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","11900 LOMA DR, WHITTIER, CA 90605","11900 LOMA DR","WHITTIER","90605","918-09402-0495","0495","09402","CA0190004","NORWALK","N"
18628590,"2018-06-20 03:15:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","2900 HILL ST, HUNTINGTON PARK, CA 90255","2900 HILL ST","HUNTINGTON PARK","90255","918-09662-2178","2178","09662","CA01900V3","CENTURY","N"
18615638,"2018-06-20 04:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","8700 WHITTIER BLVD, PICO RIVERA, CA 90660","8700 WHITTIER BLVD","PICO RIVERA","90660","918-04341-1513","1513","04341","CA0190015","PICO RIVERA","N"
18616208,"2018-06-20 04:30:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","28000 SOLAMINT RD, CANYON COUNTRY, CA","28000 SOLAMINT RD","CANYON COUNTRY",,"918-08582-0631","0631","08582","CA0190006","SANTA CLARITA VALLEY","N"
18615769,"2018-06-20 04:45:00","LARCENY THEFT","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","7600 SLAUSON AVE, COMMERCE, CA 90040","7600 SLAUSON AVE","COMMERCE","90040","918-09272-0247","0247","09272","CA0190002","EAST LOS ANGELES","N"
18615654,"2018-06-20 04:45:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","18300 CAMINO BELLO, ROWLAND HEIGHTS, CA 91748","18300 CAMINO BELLO","ROWLAND HEIGHTS","91748","918-03907-2930","2930","03907","CA0190020","WALNUT","N"
18615866,"2018-06-20 04:48:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","18000 STUDEBAKER RD, CERRITOS, CA 90703","18000 STUDEBAKER RD","CERRITOS","90703","918-02736-2310","2310","02736","CA01900R7","CERRITOS","N"
18615673,"2018-06-20 05:07:30","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","14500 CABINDA DR, HACIENDA HEIGHTS, CA","14500 CABINDA DR","HACIENDA HEIGHTS",,"918-08088-1477","1477","08088","CA0190014","INDUSTRY","N"
18616368,"2018-06-20 05:24:30","LARCENY THEFT","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","23500 PARK SORRENTO, CALABASAS, CA 91302","23500 PARK SORRENTO","CALABASAS","91302","918-03690-2248","2248","03690","CA0190022","MALIBU/LOST HILLS","N"
18616537,"2018-06-20 05:30:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","300 E AVENUE S, PALMDALE, CA 93550","300 E AVENUE S","PALMDALE","93550","918-09033-2602","2602","09033","CA01900W9","PALMDALE","N"
18615912,"2018-06-20 07:20:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","2100 DAVIE AVE, COMMERCE, CA 90022","2100 DAVIE AVE","COMMERCE","90022","918-09279-0245","0245","09279","CA0190002","EAST LOS ANGELES","N"
18615778,"2018-06-20 07:45:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","800 S SANTA ANITA AVE, SOUTH EL MONTE, CA 91733","800 S SANTA ANITA AVE","SOUTH EL MONTE","91733","918-07628-0578","0578","07628","CA0190005","TEMPLE","N"
18615785,"2018-06-20 07:50:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","800 S SANTA ANITA AVE, SOUTH EL MONTE, CA 91733","800 S SANTA ANITA AVE","SOUTH EL MONTE","91733","918-07629-0578","0578","07629","CA0190005","TEMPLE","N"
18617311,"2018-06-20 08:10:00","LARCENY THEFT","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","800 W OLDFIELD ST, LANCASTER, CA","800 W OLDFIELD ST","LANCASTER",,"918-12301-1122","1122","12301","CA0190024","LANCASTER","N"
18623230,"2018-06-20 08:14:33","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","7300 BIRDVIEW AVE, MALIBU, CA","7300 BIRDVIEW AVE","MALIBU",,"918-03844-1013","1013","03844","CA0190022","MALIBU/LOST HILLS","N"
18615798,"2018-06-20 08:45:00","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","18500 COLIMA RD, ROWLAND HEIGHTS, CA 91748","18500 COLIMA RD","ROWLAND HEIGHTS","91748","918-03912-2932","2932","03912","CA0190020","WALNUT","N"
18615816,"2018-06-20 08:53:00","LARCENY THEFT","386","THEFT, PETTY: Bicycles","5700 ROSEMEAD BLVD, TEMPLE CITY, CA 91780","5700 ROSEMEAD BLVD","TEMPLE CITY","91780","918-07631-0522","0522","07631","CA0190005","TEMPLE","N"
18617278,"2018-06-20 09:00:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","15500 NELSON AVE, CITY OF INDUSTRY, CA 91744","15500 NELSON AVE","CITY OF INDUSTRY","91744","918-08146-1414","1414","08146","CA0190014","INDUSTRY","N"
18616232,"2018-06-20 09:00:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","MALIBU LAGOON STATE BCH AND CROSS CREEK RD, MALIBU, CA 90265","MALIBU LAGOON STATE BCH AND CROSS CREEK RD","MALIBU","90265","918-03687-1087","1087","03687","CA0190022","MALIBU/LOST HILLS","N"
18621106,"2018-06-20 09:12:30","LARCENY THEFT","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","5600 FOOTHILL DR, AGOURA HILLS, CA 91301","5600 FOOTHILL DR","AGOURA HILLS","91301","918-03798-2223","2223","03798","CA0190022","MALIBU/LOST HILLS","N"
18615927,"2018-06-20 09:15:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","500 AUTO CENTER DR, PALMDALE, CA","500 AUTO CENTER DR","PALMDALE",,"918-09004-2611","2611","09004","CA01900W9","PALMDALE","N"
18616546,"2018-06-20 10:25:00","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","16600 S AVALON BLVD, CARSON, CA","16600 S AVALON BLVD","CARSON",,"918-06426-1610","1610","06426","CA0190016","CARSON","N"
18629572,"2018-06-20 10:30:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","800 S BARRON ST, COMPTON, CA 90220","800 S BARRON ST","COMPTON","90220","918-09360-2835","2835","09360","CA0190042","COMPTON","N"
18615906,"2018-06-20 11:04:44","LARCENY THEFT","350","LOCKER BURGLARY","18800 AMAR RD, WALNUT, CA","18800 AMAR RD","WALNUT",,"918-03916-2917","2917","03916","CA0190020","WALNUT","N"
18623063,"2018-06-20 11:30:00","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","12100 COMPTON AVE, LOS ANGELES, CA 90059","12100 COMPTON AVE","LOS ANGELES","90059","918-09389-2133","2133","09389","CA01900V3","CENTURY","N"
18616277,"2018-06-20 11:33:00","LARCENY THEFT","342","VEHICLE BURGLARY: Truck/Cargo Van Burglary","1300 RANCHO VISTA BLVD, PALMDALE, CA 93551","1300 RANCHO VISTA BLVD","PALMDALE","93551","918-09021-2618","2618","09021","CA01900W9","PALMDALE","N"
18619969,"2018-06-20 11:36:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","800 LONE EAGLE RD, WALNUT, CA 91789","800 LONE EAGLE RD","WALNUT","91789","918-04009-2914","2914","04009","CA0190020","WALNUT","N"
18615973,"2018-06-20 11:40:00","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","LEBEC RD AND FRAZIER MOUNTAIN PARK RD, FRAZIER PARK, CA","LEBEC RD AND FRAZIER MOUNTAIN PARK RD","FRAZIER PARK",,"918-08566-0684","0684","08566","CA0190006","SANTA CLARITA VALLEY","N"
18618543,"2018-06-20 12:28:00","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","900 W ARROW HWY, SAN DIMAS, CA 91773","900 W ARROW HWY","SAN DIMAS","91773","918-03282-0814","0814","03282","CA0190008","SAN DIMAS","N"
18616000,"2018-06-20 12:41:09","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","16800 DOUBLEGROVE ST, LA PUENTE, CA","16800 DOUBLEGROVE ST","LA PUENTE",,"918-08103-1440","1440","08103","CA0190014","INDUSTRY","N"
