,RegionName,State,CountyName,2018-05,Unnamed: 0_x,Price level_x,Rating_x,Latitude_x,Longitude_x,House Price Ranking,Unnamed: 0_y,Price level_y,Rating_y,Latitude_y,Longitude_y
413,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,18.0,2.0,4.5,34.078587299999995,-118.3764199
414,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,26.0,,4.7,33.9888277,-118.3340017
415,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,30.0,,4.0,34.0516025,-118.2550754
416,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,31.0,2.0,4.5,34.077119200000006,-118.2587199
417,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,33.0,2.0,4.5,34.0828183,-118.32415859999999
418,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,34.0,2.0,4.3,34.083804,-118.273852
419,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,36.0,2.0,4.5,34.078587299999995,-118.3764199
420,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,37.0,,4.5,34.0822255,-118.3768009
421,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,39.0,2.0,4.4,34.100516999999996,-118.32927
422,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,45.0,,4.7,33.9888277,-118.3340017
423,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,49.0,2.0,4.6,34.0427223,-118.2529723
424,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,50.0,2.0,4.6,34.047626,-118.32761399999998
425,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,51.0,,4.0,34.0516025,-118.2550754
426,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,54.0,2.0,4.5,34.077119200000006,-118.2587199
427,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,56.0,2.0,4.5,34.0828183,-118.32415859999999
428,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,57.0,2.0,4.3,34.083804,-118.273852
429,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,59.0,2.0,4.4,34.100516999999996,-118.32927
430,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,68.0,,4.0,34.0516025,-118.2550754
431,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,70.0,,4.7,33.9888277,-118.3340017
432,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,71.0,2.0,4.5,34.077119200000006,-118.2587199
433,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,72.0,2.0,4.6,34.118765,-118.179128
434,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,74.0,2.0,4.3,34.083804,-118.273852
435,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,78.0,2.0,4.5,34.0828183,-118.32415859999999
436,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,85.0,,4.7,33.9888277,-118.3340017
437,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,89.0,2.0,4.6,34.0427223,-118.2529723
438,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,90.0,2.0,4.6,34.047626,-118.32761399999998
439,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,91.0,,4.0,34.0516025,-118.2550754
440,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,94.0,2.0,4.5,34.077119200000006,-118.2587199
441,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,96.0,2.0,4.5,34.0828183,-118.32415859999999
442,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,97.0,2.0,4.3,34.083804,-118.273852
443,Los Angeles,CA,Los Angeles,714700,33.0,2.0,4.3,34.083804,-118.273852,Mid,99.0,2.0,4.4,34.100516999999996,-118.32927
444,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,7.0,,4.7,33.9888277,-118.3340017
445,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,11.0,2.0,4.6,34.047626,-118.32761399999998
446,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,12.0,,4.0,34.0516025,-118.2550754
447,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,15.0,2.0,4.5,34.077119200000006,-118.2587199
448,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,16.0,2.0,4.5,34.0828183,-118.32415859999999
449,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,17.0,2.0,4.3,34.083804,-118.273852
450,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,18.0,2.0,4.5,34.078587299999995,-118.3764199
451,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,26.0,,4.7,33.9888277,-118.3340017
452,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,30.0,,4.0,34.0516025,-118.2550754
453,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,31.0,2.0,4.5,34.077119200000006,-118.2587199
454,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,33.0,2.0,4.5,34.0828183,-118.32415859999999
455,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,34.0,2.0,4.3,34.083804,-118.273852
456,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,36.0,2.0,4.5,34.078587299999995,-118.3764199
457,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,37.0,,4.5,34.0822255,-118.3768009
458,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,39.0,2.0,4.4,34.100516999999996,-118.32927
459,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,45.0,,4.7,33.9888277,-118.3340017
460,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,49.0,2.0,4.6,34.0427223,-118.2529723
461,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,50.0,2.0,4.6,34.047626,-118.32761399999998
462,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,51.0,,4.0,34.0516025,-118.2550754
463,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,54.0,2.0,4.5,34.077119200000006,-118.2587199
464,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,56.0,2.0,4.5,34.0828183,-118.32415859999999
465,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,57.0,2.0,4.3,34.083804,-118.273852
466,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,59.0,2.0,4.4,34.100516999999996,-118.32927
467,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,68.0,,4.0,34.0516025,-118.2550754
468,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,70.0,,4.7,33.9888277,-118.3340017
469,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,71.0,2.0,4.5,34.077119200000006,-118.2587199
470,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,72.0,2.0,4.6,34.118765,-118.179128
471,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,74.0,2.0,4.3,34.083804,-118.273852
472,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,78.0,2.0,4.5,34.0828183,-118.32415859999999
473,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,85.0,,4.7,33.9888277,-118.3340017
474,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,89.0,2.0,4.6,34.0427223,-118.2529723
475,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,90.0,2.0,4.6,34.047626,-118.32761399999998
476,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,91.0,,4.0,34.0516025,-118.2550754
477,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,94.0,2.0,4.5,34.077119200000006,-118.2587199
478,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,96.0,2.0,4.5,34.0828183,-118.32415859999999
479,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,97.0,2.0,4.3,34.083804,-118.273852
480,Los Angeles,CA,Los Angeles,714700,35.0,2.0,4.5,34.078587299999995,-118.3764199,Mid,99.0,2.0,4.4,34.100516999999996,-118.32927
481,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,7.0,,4.7,33.9888277,-118.3340017
482,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,11.0,2.0,4.6,34.047626,-118.32761399999998
483,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,12.0,,4.0,34.0516025,-118.2550754
484,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,15.0,2.0,4.5,34.077119200000006,-118.2587199
485,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,16.0,2.0,4.5,34.0828183,-118.32415859999999
486,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,17.0,2.0,4.3,34.083804,-118.273852
487,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,18.0,2.0,4.5,34.078587299999995,-118.3764199
488,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,26.0,,4.7,33.9888277,-118.3340017
489,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,30.0,,4.0,34.0516025,-118.2550754
490,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,31.0,2.0,4.5,34.077119200000006,-118.2587199
491,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,33.0,2.0,4.5,34.0828183,-118.32415859999999
492,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,34.0,2.0,4.3,34.083804,-118.273852
493,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,36.0,2.0,4.5,34.078587299999995,-118.3764199
494,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,37.0,,4.5,34.0822255,-118.3768009
495,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,39.0,2.0,4.4,34.100516999999996,-118.32927
496,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,45.0,,4.7,33.9888277,-118.3340017
497,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,49.0,2.0,4.6,34.0427223,-118.2529723
498,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,50.0,2.0,4.6,34.047626,-118.32761399999998
499,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,51.0,,4.0,34.0516025,-118.2550754
500,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,54.0,2.0,4.5,34.077119200000006,-118.2587199
501,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,56.0,2.0,4.5,34.0828183,-118.32415859999999
502,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,57.0,2.0,4.3,34.083804,-118.273852
503,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,59.0,2.0,4.4,34.100516999999996,-118.32927
504,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,68.0,,4.0,34.0516025,-118.2550754
505,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,70.0,,4.7,33.9888277,-118.3340017
506,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,71.0,2.0,4.5,34.077119200000006,-118.2587199
507,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,72.0,2.0,4.6,34.118765,-118.179128
508,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,74.0,2.0,4.3,34.083804,-118.273852
509,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,78.0,2.0,4.5,34.0828183,-118.32415859999999
510,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,85.0,,4.7,33.9888277,-118.3340017
511,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,89.0,2.0,4.6,34.0427223,-118.2529723
512,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,90.0,2.0,4.6,34.047626,-118.32761399999998
513,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,91.0,,4.0,34.0516025,-118.2550754
514,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,94.0,2.0,4.5,34.077119200000006,-118.2587199
515,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,96.0,2.0,4.5,34.0828183,-118.32415859999999
516,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,97.0,2.0,4.3,34.083804,-118.273852
517,Los Angeles,CA,Los Angeles,714700,36.0,,4.5,34.0822255,-118.3768009,Mid,99.0,2.0,4.4,34.100516999999996,-118.32927
518,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,7.0,,4.7,33.9888277,-118.3340017
519,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,11.0,2.0,4.6,34.047626,-118.32761399999998
520,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,12.0,,4.0,34.0516025,-118.2550754
521,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,15.0,2.0,4.5,34.077119200000006,-118.2587199
522,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,16.0,2.0,4.5,34.0828183,-118.32415859999999
523,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,17.0,2.0,4.3,34.083804,-118.273852
524,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,18.0,2.0,4.5,34.078587299999995,-118.3764199
525,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,26.0,,4.7,33.9888277,-118.3340017
526,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,30.0,,4.0,34.0516025,-118.2550754
527,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,31.0,2.0,4.5,34.077119200000006,-118.2587199
528,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,33.0,2.0,4.5,34.0828183,-118.32415859999999
529,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,34.0,2.0,4.3,34.083804,-118.273852
530,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,36.0,2.0,4.5,34.078587299999995,-118.3764199
531,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,37.0,,4.5,34.0822255,-118.3768009
532,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,39.0,2.0,4.4,34.100516999999996,-118.32927
533,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,45.0,,4.7,33.9888277,-118.3340017
534,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,49.0,2.0,4.6,34.0427223,-118.2529723
535,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,50.0,2.0,4.6,34.047626,-118.32761399999998
536,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,51.0,,4.0,34.0516025,-118.2550754
537,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,54.0,2.0,4.5,34.077119200000006,-118.2587199
538,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,56.0,2.0,4.5,34.0828183,-118.32415859999999
539,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,57.0,2.0,4.3,34.083804,-118.273852
540,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,59.0,2.0,4.4,34.100516999999996,-118.32927
541,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,68.0,,4.0,34.0516025,-118.2550754
542,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,70.0,,4.7,33.9888277,-118.3340017
543,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,71.0,2.0,4.5,34.077119200000006,-118.2587199
544,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,72.0,2.0,4.6,34.118765,-118.179128
545,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,74.0,2.0,4.3,34.083804,-118.273852
546,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,78.0,2.0,4.5,34.0828183,-118.32415859999999
547,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,85.0,,4.7,33.9888277,-118.3340017
548,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,89.0,2.0,4.6,34.0427223,-118.2529723
549,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,90.0,2.0,4.6,34.047626,-118.32761399999998
550,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,91.0,,4.0,34.0516025,-118.2550754
551,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,94.0,2.0,4.5,34.077119200000006,-118.2587199
552,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,96.0,2.0,4.5,34.0828183,-118.32415859999999
553,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,97.0,2.0,4.3,34.083804,-118.273852
554,Los Angeles,CA,Los Angeles,714700,38.0,2.0,4.4,34.100516999999996,-118.32927,Mid,99.0,2.0,4.4,34.100516999999996,-118.32927
555,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,7.0,,4.7,33.9888277,-118.3340017
556,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,11.0,2.0,4.6,34.047626,-118.32761399999998
557,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,12.0,,4.0,34.0516025,-118.2550754
558,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,15.0,2.0,4.5,34.077119200000006,-118.2587199
559,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,16.0,2.0,4.5,34.0828183,-118.32415859999999
560,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,17.0,2.0,4.3,34.083804,-118.273852
561,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,18.0,2.0,4.5,34.078587299999995,-118.3764199
562,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,26.0,,4.7,33.9888277,-118.3340017
563,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,30.0,,4.0,34.0516025,-118.2550754
564,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,31.0,2.0,4.5,34.077119200000006,-118.2587199
565,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,33.0,2.0,4.5,34.0828183,-118.32415859999999
566,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,34.0,2.0,4.3,34.083804,-118.273852
567,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,36.0,2.0,4.5,34.078587299999995,-118.3764199
568,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,37.0,,4.5,34.0822255,-118.3768009
569,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,39.0,2.0,4.4,34.100516999999996,-118.32927
570,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,45.0,,4.7,33.9888277,-118.3340017
571,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,49.0,2.0,4.6,34.0427223,-118.2529723
572,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,50.0,2.0,4.6,34.047626,-118.32761399999998
573,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,51.0,,4.0,34.0516025,-118.2550754
574,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,54.0,2.0,4.5,34.077119200000006,-118.2587199
575,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,56.0,2.0,4.5,34.0828183,-118.32415859999999
576,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,57.0,2.0,4.3,34.083804,-118.273852
577,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,59.0,2.0,4.4,34.100516999999996,-118.32927
578,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,68.0,,4.0,34.0516025,-118.2550754
579,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,70.0,,4.7,33.9888277,-118.3340017
580,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,71.0,2.0,4.5,34.077119200000006,-118.2587199
581,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,72.0,2.0,4.6,34.118765,-118.179128
582,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,74.0,2.0,4.3,34.083804,-118.273852
583,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,78.0,2.0,4.5,34.0828183,-118.32415859999999
584,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,85.0,,4.7,33.9888277,-118.3340017
585,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,89.0,2.0,4.6,34.0427223,-118.2529723
586,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,90.0,2.0,4.6,34.047626,-118.32761399999998
587,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,91.0,,4.0,34.0516025,-118.2550754
588,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,94.0,2.0,4.5,34.077119200000006,-118.2587199
589,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,96.0,2.0,4.5,34.0828183,-118.32415859999999
590,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,97.0,2.0,4.3,34.083804,-118.273852
591,Los Angeles,CA,Los Angeles,714700,45.0,,4.7,33.9888277,-118.3340017,Mid,99.0,2.0,4.4,34.100516999999996,-118.32927
592,Los Angeles,CA,Los Angeles,714700,49.0,2.0,4.6,34.0427223,-118.2529723,Mid,7.0,,4.7,33.9888277,-118.3340017
593,Los Angeles,CA,Los Angeles,714700,49.0,2.0,4.6,34.0427223,-118.2529723,Mid,11.0,2.0,4.6,34.047626,-118.32761399999998
594,Los Angeles,CA,Los Angeles,714700,49.0,2.0,4.6,34.0427223,-118.2529723,Mid,12.0,,4.0,34.0516025,-118.2550754
595,Los Angeles,CA,Los Angeles,714700,49.0,2.0,4.6,34.0427223,-118.2529723,Mid,15.0,2.0,4.5,34.077119200000006,-118.2587199
596,Los Angeles,CA,Los Angeles,714700,49.0,2.0,4.6,34.0427223,-118.2529723,Mid,16.0,2.0,4.5,34.0828183,-118.32415859999999
597,Los Angeles,CA,Los Angeles,714700,49.0,2.0,4.6,34.0427223,-118.2529723,Mid,17.0,2.0,4.3,34.083804,-118.273852
598,Los Angeles,CA,Los Angeles,714700,49.0,2.0,4.6,34.0427223,-118.2529723,Mid,18.0,2.0,4.5,34.078587299999995,-118.3764199
